order_id,order_date,ship_date,customer_id,customer_name,customer_segment,region,country,product_category,product_sub_category,channel,quantity,unit_price,discount_pct,shipping_cost,order_status,satisfaction_score,_flag_duplicate,_flag_dates,_flag_quantity,_flag_price,_flag_customer,_flag_geo,_flag_satisfaction
ORD-18434,2024-06-27,2024-07-04,CUST-0140,,Government,Latin America,Brazil,Office Supplies,Binders,Direct Sales,14,237.29,0.1,85.14,Completed,4,,,,,missing_name,,
ORD-18435,2023-09-09,2023-09-18,CUST-0365,Morgan Anderson,Government,Asia Pacific,Australia,Electronics,Accessories,Retail,42,122.21,0.26,144.73,Completed,5,,,,,,,
ORD-18436,2023-03-02,2023-03-06,CUST-0171,Avery Thomas,Government,Middle East,Saudi Arabia,Office Supplies,Paper,Online,6,1177.34,0.17,4.61,Completed,5,,,,,,,
ORD-18437,2023-04-16,2023-04-25,CUST-0309,Casey Lopez,Government,North America,Canada,Electronics,Laptops,Partner,18,1107.63,0.03,15.27,Returned,5,,,,,,,
ORD-18438,2023-05-15,2023-05-19,CUST-0584,Dakota Lopez,SMB,Europe,Germany,Office Supplies,Labels,Retail,45,832.76,0.17,142.2,Completed,5,,,,,,,
ORD-18439,2025-04-10,2025-04-20,CUST-0361,Taylor Singh,Enterprise,Asia Pacific,Australia,Electronics,Laptops,Online,9,1782.34,0.08,140.28,Completed,3,,,,,,,
ORD-18440,2023-03-17,2023-03-26,CUST-0132,Dakota Kim,Government,Asia Pacific,Australia,Services,Training,Retail,43,502.6,0.17,100.41,Completed,4,,,,,,,
ORD-18441,2024-01-21,2024-01-25,CUST-0589,Drew Lee,Consumer,Europe,France,Office Supplies,Pens,Direct Sales,48,722.82,0.16,2.2,Completed,4,,,,,,,
ORD-18442,2023-09-17,2023-09-24,CUST-0032,Finley Nguyen,Government,Latin America,Brazil,Services,Installation,Direct Sales,13,560.77,0.01,79.26,Completed,2,,,,,,,
ORD-18443,2023-01-23,2023-02-03,CUST-0467,Riley Clark,Government,Middle East,UAE,Office Supplies,Pens,Retail,22,433.4,0.25,74.94,Completed,,,,,,,,missing
ORD-18444,2025-01-16,2025-01-26,CUST-0697,Reese Johnson,Enterprise,Europe,United Kingdom,Services,Consulting,Retail,47,1410.14,0.3,37.12,Completed,5,,,,,,,
ORD-18445,2023-05-30,2023-06-13,CUST-0050,Avery King,Enterprise,Asia Pacific,Japan,Furniture,Desks,Retail,3,420.06,0.07,87.71,Completed,1,,,,,,,
ORD-18446,2024-06-05,2024-06-11,CUST-0397,Pat Hall,SMB,North America,Mexico,Electronics,Monitors,Online,-48,1270.16,0.12,112.44,Completed,4,,,negative,,,,
ORD-18447,2023-04-05,2023-04-19,CUST-0344,Finley Kim,Consumer,Europe,France,Furniture,Storage,Online,38,544.33,0.32,55.84,Completed,4,,,,,,,
ORD-18448,2024-02-17,2024-02-22,CUST-0160,Pat Nguyen,SMB,Latin America,Brazil,Software,Licenses,Retail,7,1526.26,0.29,101.81,Completed,1,,,,,,,
ORD-18449,2023-07-13,2023-07-17,CUST-0081,Riley Singh,Enterprise,North America,Mexico,Furniture,Lighting,Retail,43,437.15,0.13,126.45,Completed,,,,,,,,missing
ORD-18450,2025-02-21,2025-03-07,CUST-0340,Finley Chen,Government,Middle East,UAE,Furniture,Desks,Direct Sales,38,617.15,0.21,54.77,Completed,4,,,,,,,
ORD-18451,2025-03-17,2025-03-18,CUST-0723,Rowan Lee,Government,North America,Mexico,Software,SaaS Subscriptions,Partner,29,1537.93,0.16,146.06,Completed,2,,,,,,,
ORD-18452,2025-07-26,2025-08-09,CUST-0441,Finley Clark,Consumer,Europe,United Kingdom,Electronics,Accessories,Direct Sales,4,1877.3,0.35,14.48,Completed,3,,,,,,,
ORD-18453,2023-01-05,2023-01-14,CUST-0073,Quinn Wilson,Government,Europe,United Kingdom,Services,Installation,Direct Sales,9,1692.3,0.2,120.79,Cancelled,4,,,,,,,
ORD-18454,2024-11-20,2024-11-29,CUST-0340,Finley Chen,Government,Middle East,UAE,Electronics,Monitors,Retail,34,1528.57,0.09,76.66,Completed,,,,,,,,out_of_range(-1)
ORD-18455,2024-06-21,2024-07-05,CUST-0037,Blake Singh,Government,Europe,Spain,Software,SaaS Subscriptions,Online,2,1789.44,0.01,34.8,Returned,3,,,,,,,
ORD-18456,2025-08-07,2025-08-15,CUST-0222,Sam Smith,Government,Middle East,Saudi Arabia,Software,Support Plans,Direct Sales,11,1829.67,0.08,34.62,Returned,5,,,,,,,
ORD-18457,2025-10-14,2025-10-15,CUST-0068,Quinn Garcia,Enterprise,Middle East,Saudi Arabia,Electronics,Laptops,Partner,8,615.0,0.03,48.77,Pending,4,,,,,,,
ORD-18458,2023-11-23,2023-12-01,CUST-0640,Dakota Kim,Government,Asia Pacific,Singapore,Software,SaaS Subscriptions,Online,39,257.66,0.16,101.72,Completed,5,,,,,,,
ORD-18459,2023-08-11,2023-08-24,CUST-0107,Morgan Young,SMB,Latin America,Colombia,Services,Training,Partner,39,345.64,0.3,106.4,Completed,3,,,,,,,
ORD-18460,2023-07-26,2023-08-04,CUST-0400,Robin Singh,Government,Europe,France,Office Supplies,Paper,Online,6,818.45,0.23,55.51,Returned,5,,,,,,,
ORD-18461,2023-06-08,2023-06-18,CUST-0583,Skyler Garcia,Consumer,Europe,France,Services,Consulting,Online,31,626.3,0.26,62.63,Cancelled,4,,,,,,,
ORD-18462,2023-09-18,2023-09-30,CUST-0669,Skyler Patel,Government,Europe,Germany,Office Supplies,Paper,Online,21,286.6,0.04,6.0,Completed,2,,,,,,,
ORD-18463,2024-03-19,2024-03-25,CUST-0125,Jamie Anderson,Consumer,Asia Pacific,Australia,Office Supplies,Pens,Partner,32,25.68,0.1,58.13,Completed,5,,,,,,,
ORD-18464,2024-02-23,2024-02-27,CUST-0191,Taylor Nguyen,SMB,Asia Pacific,India,Furniture,Storage,Online,13,1605.25,0.18,144.82,Completed,3,,,,,,,
ORD-18465,2025-08-17,2025-08-31,CUST-0019,Morgan Singh,Consumer,Latin America,Brazil,Electronics,Monitors,Direct Sales,37,137.02,0.22,145.25,Completed,4,,,,,,,
ORD-18466,2024-04-16,2024-04-20,CUST-0189,Rowan Young,Enterprise,Latin America,Brazil,Software,Support Plans,Direct Sales,26,528.15,0.29,131.2,Pending,5,,,,,,,
ORD-18467,2024-07-02,2024-07-07,CUST-0779,Taylor Wilson,SMB,Europe,France,Furniture,Chairs,Partner,7,1605.86,0.12,28.96,Completed,3,,,,,,,
ORD-18468,2023-10-08,2023-10-09,CUST-0738,Skyler Johnson,Enterprise,North America,Mexico,Furniture,Lighting,Direct Sales,27,1461.91,0.11,96.48,Completed,4,,,,,,,
ORD-18469,2024-02-11,2024-02-20,CUST-0658,Morgan Nguyen,Consumer,Middle East,UAE,Furniture,Desks,Partner,45,1274.98,0.48,86.1,Completed,5,,,,,,,
ORD-18470,2025-08-08,2025-08-12,CUST-0788,Pat Garcia,Government,North America,United States,Furniture,Storage,Partner,36,990.75,0.15,21.56,Completed,4,,,,,,,
ORD-18471,2025-10-26,2025-10-27,CUST-0134,Morgan Thomas,SMB,Middle East,Saudi Arabia,Electronics,Networking,Partner,23,329.42,0.3,89.0,Completed,,,,,,,,out_of_range(6)
ORD-18472,2024-10-05,2024-10-09,CUST-0341,,Consumer,North America,Canada,Electronics,Accessories,Direct Sales,24,145.99,0.22,26.88,Completed,4,,,,,missing_name,,
ORD-18473,2023-11-21,2023-11-22,CUST-0043,Sage Garcia,Consumer,Latin America,Colombia,Office Supplies,Paper,Partner,43,153.81,0.32,86.66,Returned,2,,,,,,,
ORD-18474,2024-08-18,2024-08-22,CUST-0243,Reese Smith,SMB,North America,Canada,Services,Training,Direct Sales,21,1777.35,0.07,115.85,Completed,4,,,,,,,
ORD-18475,2023-01-05,2023-01-11,CUST-0413,Robin Lee,Enterprise,North America,Mexico,Services,Consulting,Retail,5,266.76,0.17,10.05,Cancelled,2,,,,,,,
ORD-18476,2024-08-07,2024-08-18,CUST-0127,Jordan Clark,SMB,Middle East,UAE,Office Supplies,Labels,Direct Sales,35,1427.43,0.16,108.12,Completed,3,,,,,,,
ORD-18477,2024-01-26,2024-01-31,CUST-0716,Reese Brown,Government,Asia Pacific,Japan,Software,Licenses,Online,43,693.76,0.26,95.62,Completed,1,,,,,,,
ORD-18478,2024-12-04,2024-12-14,CUST-0416,Skyler Johnson,Consumer,Latin America,Colombia,Services,Consulting,Direct Sales,9,736.01,0.32,102.76,Pending,2,,,,,,,
ORD-18479,2023-10-05,2023-10-11,CUST-0678,Reese Garcia,Government,Middle East,Saudi Arabia,Office Supplies,Labels,Partner,3,1623.81,0.2,97.95,Completed,5,,,,,,,
ORD-18480,2024-02-08,2024-02-10,CUST-0518,Taylor Brown,Consumer,Latin America,Colombia,Services,Training,Retail,16,169.89,0.25,78.01,Completed,2,,,,,,,
ORD-18481,2024-12-25,2025-01-05,CUST-0478,Pat King,Enterprise,Middle East,Saudi Arabia,Software,SaaS Subscriptions,Partner,25,680.47,0.16,37.12,Completed,4,,,,,,,
ORD-18482,2024-11-19,2024-11-27,CUST-0275,Pat Lee,Enterprise,North America,Canada,Services,Training,Partner,10,1991.65,0.25,23.86,Completed,4,,,,,,,
ORD-18483,2024-08-13,2024-08-17,CUST-0099,Taylor Young,SMB,Middle East,Qatar,Electronics,Networking,Partner,30,1700.85,0.21,79.61,Completed,1,,,,,,,
ORD-18484,2025-11-29,2025-12-06,CUST-0577,Drew Kim,Government,Middle East,Qatar,Software,Support Plans,Retail,29,1104.11,0.2,120.53,Completed,5,,,,,,,
ORD-18485,2025-01-30,2025-02-10,CUST-0582,Robin Hall,Government,North America,Japan,Software,Licenses,Online,30,1114.82,0.12,12.14,Completed,2,,,,,,region_country_mismatch,
ORD-18486,2025-12-16,2025-12-22,CUST-0655,Finley Patel,Government,Europe,Spain,Services,Training,Online,1,1940.22,0.31,113.17,Completed,4,,,,,,,
ORD-18487,2025-09-11,2025-09-17,CUST-0384,Casey King,SMB,North America,United States,Furniture,Chairs,Direct Sales,24,463.78,0.15,104.51,Completed,4,,,,,,,
ORD-18488,2023-02-27,2023-03-05,CUST-0556,Reese Kim,Enterprise,Europe,Germany,Software,Licenses,Partner,50,1872.94,0.11,68.83,Completed,2,,,,,,,
ORD-18489,2024-08-02,2024-08-06,CUST-0679,Blake Kim,SMB,Asia Pacific,India,Furniture,Storage,Direct Sales,20,993.76,0.16,52.02,Completed,4,,,,,,,
ORD-18490,2023-03-13,2023-03-27,CUST-0570,Dakota Johnson,Enterprise,Latin America,Brazil,Electronics,Laptops,Online,41,1963.1,0.12,0.57,Completed,,,,,,,,missing
ORD-18491,2025-08-30,2025-09-10,CUST-0345,Reese Smith,Government,Latin America,Colombia,Furniture,Storage,Online,25,1848.88,0.22,111.52,Completed,1,,,,,,,
ORD-18492,2024-04-20,2024-04-25,CUST-0679,Blake Kim,SMB,Europe,France,Electronics,Monitors,Retail,39,1686.07,0.27,149.91,Cancelled,,,,,,,,missing
ORD-18493,2023-10-16,2023-10-24,CUST-0425,Rowan Thomas,Enterprise,Europe,France,Furniture,Storage,Online,21,1715.86,0.04,71.32,Completed,3,,,,,,,
ORD-18494,2024-10-14,2024-10-23,CUST-0043,Sage Garcia,Consumer,Asia Pacific,Singapore,Services,Consulting,Partner,46,1697.31,0.24,32.46,Completed,4,,,,,,,
ORD-18495,2024-07-07,2024-07-14,CUST-0146,Reese Young,SMB,Europe,Spain,Office Supplies,Pens,Direct Sales,34,1300.8,0.26,121.65,Completed,3,,,,,,,
ORD-18496,2024-09-26,2024-10-10,CUST-0052,Skyler Martinez,SMB,North America,Mexico,Office Supplies,Pens,Retail,-25,844.34,0.34,18.9,Completed,5,,,negative,,,,
ORD-18497,2025-09-30,2025-10-01,CUST-0490,Skyler Singh,Consumer,Europe,Spain,Electronics,Monitors,Direct Sales,41,28.69,0.06,79.07,Returned,5,,,,,,,
ORD-18498,2024-01-05,2024-01-06,CUST-0414,Taylor Lee,Government,Europe,Australia,Furniture,Chairs,Retail,6,1799.85,0.22,23.76,Completed,2,,,,,,region_country_mismatch,
ORD-18499,2023-04-27,2023-05-04,CUST-0355,Casey Young,Consumer,Latin America,Brazil,Software,Support Plans,Partner,27,356.87,0.3,74.98,Completed,1,,,,,,,
ORD-18500,2025-11-06,2025-11-10,CUST-0074,Casey Nguyen,SMB,Latin America,Colombia,Furniture,Desks,Direct Sales,2,764.67,0.14,11.89,Completed,2,,,,,,,
ORD-18501,2025-08-23,2025-08-29,CUST-0031,Casey Anderson,Consumer,Latin America,Argentina,Electronics,Networking,Direct Sales,48,1113.31,0.12,135.95,Completed,3,,,,,,,
ORD-18502,2024-04-21,2024-04-26,CUST-0728,Riley Patel,Government,Middle East,Qatar,Furniture,Lighting,Direct Sales,35,853.48,0.33,75.64,Cancelled,3,,,,,,,
ORD-18503,2025-07-30,2025-08-01,CUST-0571,Blake Kim,SMB,Latin America,Argentina,Office Supplies,Pens,Direct Sales,26,1404.81,0.35,83.17,Completed,3,,,,,,,
ORD-18504,2023-12-17,2023-12-18,CUST-0478,Pat King,Enterprise,North America,Canada,Electronics,Accessories,Direct Sales,4,1358.22,0.21,98.62,Completed,2,,,,,,,
ORD-18505,2023-05-29,2023-06-08,CUST-0799,Casey Young,Government,Asia Pacific,Japan,Office Supplies,Binders,Partner,29,798.83,0.08,18.98,Completed,2,,,,,,,
ORD-18506,2024-01-01,2024-01-08,CUST-0756,Jordan Singh,Government,Middle East,UAE,Services,Consulting,Partner,19,755.82,0.01,45.91,Completed,4,,,,,,,
ORD-18507,2025-05-13,2025-05-26,CUST-0699,Sam Chen,Government,North America,Mexico,Electronics,Networking,Online,49,1396.07,0.04,63.68,Completed,,,,,,,,out_of_range(6)
ORD-18508,2023-02-25,2023-03-01,CUST-0334,Rowan Anderson,Government,North America,Canada,Office Supplies,Binders,Online,19,172.12,0.2,4.48,Completed,4,,,,,,,
ORD-18509,2025-04-11,2025-04-21,CUST-0359,Pat Lee,SMB,Europe,Germany,Electronics,Networking,Retail,4,1325.89,0.25,135.94,Returned,2,,,,,,,
ORD-18510,2024-11-11,2024-11-20,CUST-0398,Rowan Johnson,Consumer,North America,United States,Services,Consulting,Online,42,127.18,0.16,124.81,Cancelled,3,,,,,,,
ORD-16254,2024-06-20,2024-06-21,CUST-0578,Taylor King,SMB,Middle East,UAE,Office Supplies,Labels,Online,4,1738.1,0.24,85.26,Completed,4,duplicate_of_ORD-16254,,,,,,
ORD-18512,2025-02-02,2025-02-11,CUST-0285,Sam Nguyen,Government,Asia Pacific,Japan,Software,Licenses,Online,22,1704.93,0.23,76.08,Completed,5,,,,,,,
ORD-18513,2025-04-07,2025-04-08,CUST-0713,Reese King,Enterprise,Latin America,Brazil,Furniture,Lighting,Retail,41,316.41,0.21,6.19,Completed,2,,,,,,,
ORD-18514,2024-07-04,2027-04-27,CUST-0307,Alex Chen,Consumer,Latin America,Argentina,Electronics,Laptops,Online,25,853.25,0.23,121.33,Completed,2,,ship_date_far_future,,,,,
ORD-18515,2025-01-27,2025-02-01,CUST-0130,Alex Wilson,Government,Latin America,Colombia,Services,Installation,Direct Sales,13,514.11,0.18,116.56,Completed,3,,,,,,,
ORD-18516,2025-02-17,2025-03-03,CUST-0069,Jamie Kim,Government,Latin America,Argentina,Electronics,Networking,Partner,8,269.17,0.28,105.1,Completed,5,,,,,,,
ORD-18517,2023-09-27,2023-09-23,CUST-0195,Sam Singh,Consumer,Asia Pacific,Australia,Furniture,Chairs,Retail,40,1406.01,0.04,67.48,Completed,4,,ship_before_order,,,,,
ORD-18518,2023-06-11,2023-06-25,CUST-0200,Quinn Smith,SMB,Middle East,UAE,Electronics,Networking,Online,33,835.2,0.18,26.21,Completed,2,,,,,,,
ORD-18519,2025-05-28,2025-06-08,CUST-0774,Blake Anderson,Consumer,Asia Pacific,India,Electronics,Monitors,Retail,50,1461.42,0.34,84.19,Completed,3,,,,,,,
ORD-18520,2023-11-18,2023-11-25,CUST-0140,Dakota Johnson,Government,Latin America,Brazil,Office Supplies,Pens,Retail,1,394.13,0.12,139.7,Completed,4,,,,,,,
ORD-18521,2025-01-09,2025-01-14,CUST-0493,,Government,Europe,France,Electronics,Networking,Retail,28,1987.54,0.3,92.49,Completed,5,,,,,missing_name,,
ORD-18522,2023-11-13,2023-11-27,CUST-0476,Reese Lee,Enterprise,Latin America,Colombia,Services,Consulting,Online,37,763.44,0.02,9.72,Pending,2,,,,,,,
ORD-18523,2024-01-21,2024-01-28,CUST-0245,Skyler Chen,SMB,Asia Pacific,India,Software,Licenses,Online,39,642.27,0.1,0.16,Completed,2,,,,,,,
ORD-18524,2025-07-08,2025-07-12,CUST-0200,Quinn Smith,SMB,North America,Mexico,Services,Training,Direct Sales,9,200.56,0.06,87.77,Cancelled,4,,,,,,,
ORD-18525,2023-01-12,2023-01-14,CUST-0692,Reese Patel,Consumer,Middle East,UAE,Electronics,Accessories,Direct Sales,4,961.93,0.28,116.3,Returned,4,,,,,,,
ORD-18526,2024-08-12,2024-08-25,CUST-0519,Pat Hall,SMB,Asia Pacific,Australia,Office Supplies,Labels,Retail,22,1281.57,0.03,107.31,Completed,4,,,,,,,
ORD-18527,2024-12-02,2024-12-11,CUST-0501,,Enterprise,Latin America,Argentina,Services,Training,Partner,12,1161.59,0.31,118.17,Completed,3,,,,,missing_name,,
ORD-18528,2024-06-06,2024-06-09,CUST-0018,Reese Lee,SMB,Europe,United Kingdom,Furniture,Lighting,Partner,2,97.98,0.22,83.74,Completed,5,,,,,,,
ORD-18529,2025-05-10,2025-05-15,CUST-0605,Reese Brown,SMB,Europe,United Kingdom,Electronics,Accessories,Online,21,28.18,0.05,109.17,Completed,5,,,,,,,
ORD-18530,2023-12-05,2023-12-09,CUST-0247,Finley Chen,Government,North America,Canada,Office Supplies,Pens,Online,25,510.46,0.27,64.03,Completed,5,,,,,,,
ORD-18531,2025-10-06,2025-10-13,CUST-0012,Taylor Singh,Enterprise,North America,United States,Software,Support Plans,Partner,6,1806.88,0.12,27.62,Completed,1,,,,,,,
ORD-18532,2023-05-31,2023-06-06,CUST-0496,,Enterprise,Asia Pacific,Singapore,Software,Licenses,Partner,31,1906.76,0.19,147.28,Returned,4,,,,,missing_name,,
ORD-18533,2023-09-27,2023-10-04,CUST-0158,Alex Johnson,SMB,Europe,United Kingdom,Office Supplies,Pens,Retail,5,451.74,0.29,31.95,Completed,4,,,,,,,
ORD-18534,2023-01-17,2023-01-30,CUST-0711,Dakota Singh,SMB,Europe,Germany,Office Supplies,Pens,Direct Sales,32,1870.04,0.3,99.42,Returned,4,,,,,,,
ORD-18535,2023-04-07,2023-04-13,CUST-0068,Quinn Garcia,Enterprise,Middle East,UAE,Electronics,Networking,Partner,22,1012.54,0.06,28.25,Completed,4,,,,,,,
ORD-18536,2025-05-13,2025-05-17,CUST-0307,,Consumer,North America,Canada,Electronics,Accessories,Online,43,1762.77,0.27,88.83,Completed,5,,,,,missing_name,,
ORD-18537,2024-02-17,2024-02-24,CUST-0288,Dakota Patel,Enterprise,Middle East,Qatar,Furniture,Storage,Direct Sales,24,1029.77,0.33,91.02,Completed,4,,,,,,,
ORD-18538,2023-04-29,2023-05-11,CUST-0773,Skyler Hall,SMB,Middle East,UAE,Office Supplies,Labels,Online,30,930.92,0.19,97.8,Completed,3,,,,,,,
ORD-18539,2024-09-20,2024-09-27,CUST-0491,Dakota Wright,SMB,Latin America,Argentina,Furniture,Desks,Direct Sales,7,809.19,0.15,128.47,Completed,5,,,,,,,
ORD-18540,2025-10-04,2025-10-14,CUST-0014,Jordan Lopez,Enterprise,Middle East,Qatar,Software,Licenses,Online,1,666.91,0.01,136.2,Completed,5,,,,,,,
ORD-18541,2024-04-17,2024-04-27,CUST-0081,Riley Singh,Enterprise,North America,Mexico,Software,Licenses,Retail,42,1297.72,0.47,53.75,Completed,2,,,,,,,
ORD-18542,2025-12-08,2025-12-15,CUST-0081,Riley Singh,Enterprise,Europe,Germany,Office Supplies,Paper,Retail,39,491.54,0.14,38.86,Cancelled,4,,,,,,,
ORD-18543,2024-11-12,2027-10-13,CUST-0530,Taylor Smith,Consumer,North America,Canada,Office Supplies,Binders,Retail,35,1891.59,0.17,45.22,Completed,5,,ship_date_far_future,,,,,
ORD-18544,2025-11-16,2025-11-17,CUST-0739,Robin Johnson,Consumer,Middle East,Qatar,Furniture,Chairs,Retail,23,709.56,0.02,41.57,Completed,4,,,,,,,
ORD-18545,2023-01-20,2023-02-01,CUST-0009,Alex Brown,Government,Asia Pacific,Singapore,Furniture,Chairs,Online,7,1505.42,0.17,129.83,Pending,4,,,,,,,
ORD-18546,2023-05-28,2023-06-07,CUST-0257,Pat Chen,Government,Latin America,Argentina,Services,Installation,Retail,23,127.72,0.2,103.8,Returned,5,,,,,,,
ORD-18547,2024-06-23,2024-07-05,CUST-0142,Drew Nguyen,Enterprise,Latin America,Colombia,Services,Training,Online,2,189.14,0.26,52.44,Returned,1,,,,,,,
ORD-18548,2025-12-18,2027-08-06,CUST-0373,Pat Kim,Government,Asia Pacific,Singapore,Electronics,Laptops,Retail,33,1191.61,0.15,43.89,Completed,4,,ship_date_far_future,,,,,
ORD-18549,2023-02-11,2023-02-22,CUST-0026,Jordan Anderson,Enterprise,North America,Canada,Services,Training,Partner,13,1906.83,0.03,28.88,Completed,4,,,,,,,
ORD-18550,2023-01-07,2023-01-09,CUST-0125,Jamie Anderson,Consumer,Middle East,Qatar,Office Supplies,Binders,Online,22,1976.18,0.26,92.68,Completed,1,,,,,,,
ORD-18551,2025-10-01,2025-10-03,CUST-0292,Rowan Clark,Government,Asia Pacific,Colombia,Services,Training,Retail,3,1131.44,0.16,115.8,Returned,5,,,,,,region_country_mismatch,
ORD-18552,2025-01-15,2025-01-24,CUST-0247,Finley Chen,Government,Asia Pacific,Singapore,Electronics,Laptops,Retail,16,379.11,0.17,93.77,Completed,3,,,,,,,
ORD-18553,2024-09-25,2024-10-01,CUST-0216,Riley Hall,Consumer,Middle East,Qatar,Office Supplies,Pens,Online,8,1704.44,0.09,107.58,Cancelled,3,,,,,,,
ORD-18554,2025-02-24,2025-03-07,CUST-0531,Quinn Martinez,Government,Latin America,Argentina,Electronics,Monitors,Retail,43,1228.85,0.06,50.18,Completed,4,,,,,,,
ORD-18555,2025-11-14,2025-11-17,CUST-0327,Pat Brown,Consumer,Middle East,Saudi Arabia,Furniture,Storage,Partner,21,1192.55,0.04,4.75,Completed,5,,,,,,,
ORD-18556,2023-04-11,2023-04-22,CUST-0115,Skyler Smith,Enterprise,Latin America,Colombia,Services,Installation,Retail,42,318.56,0.22,117.78,Completed,5,,,,,,,
ORD-18557,2023-10-06,2023-10-20,CUST-0390,Morgan Smith,SMB,North America,United States,Electronics,Accessories,Direct Sales,13,1599.74,0.31,63.61,Pending,4,,,,,,,
ORD-11636,2025-11-13,2025-11-18,CUST-0487,Blake Nguyen,Consumer,Europe,France,Furniture,Lighting,Online,18,1511.3,0.23,113.57,Completed,5,duplicate_of_ORD-11636,,,,,,
ORD-18559,2025-01-23,2025-01-28,CUST-0040,Sam Garcia,Consumer,Asia Pacific,India,Services,Training,Online,41,456.27,0.31,136.16,Completed,4,,,,,,,
ORD-18560,2023-06-29,2023-07-10,CUST-0616,Skyler Chen,Consumer,Latin America,Brazil,Services,Consulting,Retail,28,795.23,0.32,126.17,Completed,4,,,,,,,
ORD-18561,2023-03-06,2023-03-11,CUST-0320,Taylor Clark,Consumer,Asia Pacific,Japan,Office Supplies,Binders,Online,25,1185.81,0.34,72.21,Completed,4,,,,,,,
ORD-18562,2025-02-12,2025-02-14,CUST-0395,Taylor Clark,Government,Europe,Germany,Furniture,Storage,Online,24,972.1,0.24,85.77,Completed,3,,,,,,,
ORD-18563,2025-01-14,2025-01-21,CUST-0329,Jordan Chen,Consumer,Latin America,Argentina,Office Supplies,Pens,Partner,48,935.56,0.1,71.58,Completed,3,,,,,,,
ORD-18564,2024-10-10,2024-10-11,CUST-0479,Pat King,SMB,Europe,Germany,Furniture,Storage,Direct Sales,32,1964.95,0.23,103.41,Completed,5,,,,,,,
ORD-18565,2025-06-27,2025-07-06,CUST-0310,Drew Patel,Government,Latin America,Colombia,Office Supplies,Binders,Retail,31,1564.13,0.08,122.28,Completed,4,,,,,,,
ORD-18566,2024-12-16,2024-12-27,CUST-0648,Casey Wilson,Government,North America,Canada,Electronics,Monitors,Online,24,1334.26,0.42,136.75,Cancelled,3,,,,,,,
ORD-18567,2024-08-27,2024-09-02,CUST-0605,Reese Brown,SMB,North America,Mexico,Services,Training,Online,42,621.6,0.07,46.78,Pending,4,,,,,,,
ORD-18568,2025-12-09,2025-12-11,CUST-0579,Sage Kim,Government,Middle East,UAE,Services,Consulting,Direct Sales,11,1341.96,0.34,20.56,Pending,,,,,,,,missing
ORD-18569,2025-08-18,2025-08-31,CUST-0761,Avery Chen,SMB,Latin America,Colombia,Office Supplies,Binders,Online,32,925.19,0.05,11.66,Completed,,,,,,,,missing
ORD-10940,2024-12-17,2024-12-18,CUST-0394,Casey Nguyen,Enterprise,Middle East,Qatar,Electronics,Accessories,Retail,20,225.66,0.25,15.2,Completed,5,duplicate_of_ORD-10940,,,,,,
ORD-18571,2023-11-18,2023-12-01,CUST-0068,Quinn Garcia,Enterprise,Europe,France,Furniture,Lighting,Online,42,1095.6,0.08,115.25,Completed,4,,,,,,,
ORD-18572,2025-06-04,2025-06-11,CUST-0427,Sam Kim,Enterprise,Middle East,UAE,Furniture,Chairs,Retail,2,1571.06,0.25,68.08,Returned,4,,,,,,,
ORD-18573,2024-03-14,2024-03-20,CUST-0136,,Government,Middle East,Qatar,Furniture,Chairs,Direct Sales,17,820.76,0.22,145.41,Completed,5,,,,,missing_name,,
ORD-14611,2024-12-17,2024-12-20,CUST-0303,Avery Lopez,SMB,Europe,Germany,Software,SaaS Subscriptions,Online,14,693.14,0.09,23.16,Completed,4,duplicate_of_ORD-14611,,,,,,
ORD-18575,2023-04-15,2023-04-24,CUST-0667,Quinn Nguyen,Government,North America,Mexico,Furniture,Storage,Direct Sales,16,398.86,0.12,62.21,Cancelled,,,,,,,,missing
ORD-18576,2024-02-23,2024-02-29,CUST-0675,,Consumer,Middle East,UAE,Furniture,Desks,Online,8,193.06,0.21,106.12,Completed,4,,,,,missing_name,,
ORD-18577,2025-01-01,2025-01-08,CUST-0012,Taylor Singh,Enterprise,Latin America,Argentina,Furniture,Chairs,Direct Sales,20,796.75,0.27,101.65,Completed,2,,,,,,,
ORD-18578,2024-12-15,2024-12-22,CUST-0393,Riley Thomas,Enterprise,Latin America,Colombia,Furniture,Chairs,Retail,9,1890.03,0.17,40.49,Completed,4,,,,,,,
ORD-18579,2023-01-22,2023-01-24,CUST-0677,Robin Kim,Consumer,Asia Pacific,Japan,Office Supplies,Paper,Partner,46,842.14,0.26,99.52,Completed,1,,,,,,,
ORD-18580,2024-03-01,2024-03-14,CUST-0352,Finley Kim,SMB,Middle East,UAE,Software,Licenses,Partner,18,933.94,0.34,115.24,Returned,4,,,,,,,
ORD-18581,2023-12-22,2023-12-25,CUST-0008,Avery Lopez,Consumer,North America,Canada,Electronics,Laptops,Partner,3,1292.01,0.25,84.74,Completed,5,,,,,,,
ORD-18582,2023-02-09,2023-02-22,CUST-0410,Blake Nguyen,Enterprise,Europe,Germany,Services,Consulting,Online,22,1132.47,0.19,71.52,Completed,3,,,,,,,
ORD-18583,2023-10-19,2023-10-20,CUST-0241,Morgan Wilson,Consumer,Asia Pacific,Australia,Furniture,Desks,Online,47,463.11,0.08,135.32,Pending,4,,,,,,,
ORD-18584,2023-06-19,2023-07-01,CUST-0572,Alex Martinez,Government,Middle East,Saudi Arabia,Services,Training,Direct Sales,40,1360.99,0.17,134.61,Completed,4,,,,,,,
